Date,Open,High,Low,Close,Source
9/20/2021,"4,402.95","4,402.95","4,305.91","4,357.73",
9/21/2021,"4,374.45","4,394.87","4,347.96","4,354.19",
9/22/2021,"4,367.43","4,416.75","4,367.43","4,395.64",
9/23/2021,"4,406.75","4,465.40","4,406.75","4,448.98",
9/24/2021,"4,438.04","4,463.12","4,430.27","4,455.48",
9/27/2021,"4,442.12","4,457.30","4,436.19","4,443.11",
9/28/2021,"4,419.54","4,419.54","4,346.33","4,352.63",
9/29/2021,"4,362.41","4,385.57","4,355.08","4,359.46",
9/30/2021,"4,370.67","4,382.55","4,306.24","4,307.54",
10/1/2021,"4,317.16","4,375.19","4,288.52","4,357.04",
10/4/2021,"4,348.84","4,355.51","4,278.94","4,300.46",
10/5/2021,"4,309.87","4,369.23","4,309.87","4,345.72",
10/6/2021,"4,319.57","4,365.57","4,290.49","4,363.55",
10/7/2021,"4,383.73","4,429.97","4,383.73","4,399.76",
10/8/2021,"4,406.51","4,412.02","4,386.22","4,391.34",
10/11/2021,"4,385.44","4,415.88","4,360.59","4,361.19",
10/12/2021,"4,368.31","4,374.89","4,342.09","4,350.65",
10/13/2021,"4,358.01","4,372.87","4,329.92","4,363.80",
10/14/2021,"4,386.75","4,439.73","4,386.75","4,438.26",
10/15/2021,"4,447.69","4,475.82","4,447.69","4,471.37",
10/18/2021,"4,463.72","4,488.75","4,447.47","4,486.46",
10/19/2021,"4,497.34","4,520.40","4,496.41","4,519.63",
10/20/2021,"4,524.42","4,540.87","4,524.40","4,536.19",
10/21/2021,"4,532.24","4,551.44","4,526.89","4,549.78",
10/22/2021,"4,546.12","4,559.67","4,524.00","4,544.90",
10/25/2021,"4,553.69","4,572.62","4,537.36","4,566.48",
10/26/2021,"4,578.69","4,598.53","4,569.17","4,574.79",
10/27/2021,"4,580.22","4,584.57","4,551.66","4,551.68",
10/28/2021,"4,562.84","4,597.55","4,562.84","4,596.42",
10/29/2021,"4,572.87","4,608.08","4,567.59","4,605.38",
11/1/2021,"4,610.62","4,620.34","4,595.06","4,613.67",
11/2/2021,"4,613.34","4,635.15","4,613.34","4,630.65",
11/3/2021,"4,630.65","4,663.46","4,621.19","4,660.57",
11/4/2021,"4,662.93","4,683.00","4,662.59","4,680.06",
11/5/2021,"4,699.26","4,718.50","4,681.32","4,697.53",
11/8/2021,"4,701.48","4,714.92","4,694.39","4,701.70",
11/9/2021,"4,707.25","4,708.53","4,670.87","4,685.25",
11/10/2021,"4,670.26","4,684.85","4,630.86","4,646.71",
11/11/2021,"4,659.39","4,664.55","4,648.31","4,649.27",
11/12/2021,"4,655.24","4,688.47","4,650.77","4,682.85",
11/15/2021,"4,689.30","4,697.42","4,672.86","4,682.80",
11/16/2021,"4,679.42","4,714.95","4,679.42","4,700.90",
11/17/2021,"4,701.50","4,701.50","4,684.41","4,688.67",
11/18/2021,"4,700.72","4,708.80","4,672.78","4,704.54",
11/19/2021,"4,708.44","4,717.75","4,694.22","4,697.96",
11/22/2021,"4,712.00","4,743.83","4,682.17","4,682.94",
11/23/2021,"4,678.48","4,699.39","4,652.66","4,690.70",
11/24/2021,"4,675.78","4,702.87","4,659.89","4,701.46",
11/26/2021,"4,664.63","4,664.63","4,585.43","4,594.62",
11/29/2021,"4,628.75","4,672.95","4,625.26","4,655.27",
11/30/2021,"4,640.25","4,646.02","4,560.00","4,567.00",
12/1/2021,"4,602.82","4,652.94","4,510.27","4,513.04",
12/2/2021,"4,504.73","4,595.46","4,504.73","4,577.10",
12/3/2021,"4,589.49","4,608.03","4,495.12","4,538.43",
12/6/2021,"4,548.37","4,612.60","4,540.51","4,591.67",
12/7/2021,"4,631.97","4,694.04","4,631.97","4,686.75",
12/8/2021,"4,690.86","4,705.06","4,674.52","4,701.21",
12/9/2021,"4,691.00","4,695.26","4,665.98","4,667.45",
12/10/2021,"4,687.64","4,713.57","4,670.24","4,712.02",
12/13/2021,"4,710.30","4,710.30","4,667.60","4,668.97",
12/14/2021,"4,642.99","4,660.47","4,606.52","4,634.09",
12/15/2021,"4,636.46","4,712.60","4,611.22","4,709.85",
12/16/2021,"4,719.13","4,731.99","4,651.89","4,668.67",
12/17/2021,"4,652.50","4,666.70","4,600.22","4,620.64",
12/20/2021,"4,587.90","4,587.90","4,531.10","4,568.02",
12/21/2021,"4,594.96","4,651.14","4,583.16","4,649.23",
12/22/2021,"4,650.36","4,697.67","4,645.53","4,696.56",
12/23/2021,"4,703.96","4,740.74","4,703.96","4,725.79",
12/27/2021,"4,733.99","4,791.49","4,733.99","4,791.19",
12/28/2021,"4,795.49","4,807.02","4,780.04","4,786.35",
12/29/2021,"4,788.64","4,804.06","4,778.08","4,793.06",
12/30/2021,"4,794.23","4,808.93","4,775.33","4,778.73",
12/31/2021,"4,775.21","4,786.83","4,765.75","4,766.18",
1/3/2022,"4,778.14","4,796.64","4,758.17","4,796.56",
1/4/2022,"4,804.51","4,818.62","4,774.27","4,793.54",
1/5/2022,"4,787.99","4,797.70","4,699.44","4,700.58",
1/6/2022,"4,693.39","4,725.01","4,671.26","4,696.05",
1/7/2022,"4,697.66","4,707.95","4,662.74","4,677.03",
1/10/2022,"4,655.34","4,673.02","4,582.24","4,670.29",
1/11/2022,"4,669.14","4,714.13","4,638.27","4,713.07",
1/12/2022,"4,728.59","4,748.83","4,706.71","4,726.35",
1/13/2022,"4,733.56","4,744.13","4,650.29","4,659.03",
1/14/2022,"4,637.99","4,665.13","4,614.75","4,662.85",
1/18/2022,"4,632.24","4,632.24","4,568.70","4,577.11",
1/19/2022,"4,588.03","4,611.55","4,530.20","4,532.76",
1/20/2022,"4,547.35","4,602.11","4,477.95","4,482.73",
1/21/2022,"4,471.38","4,494.52","4,395.34","4,397.94",
1/24/2022,"4,356.32","4,417.35","4,222.62","4,410.13",
1/25/2022,"4,366.64","4,411.01","4,287.11","4,356.45",
1/26/2022,"4,408.43","4,453.23","4,304.80","4,349.93",
1/27/2022,"4,380.58","4,428.74","4,309.50","4,326.51",
1/28/2022,"4,336.19","4,432.72","4,292.46","4,431.85",
1/31/2022,"4,431.79","4,516.89","4,414.02","4,515.55",
2/1/2022,"4,519.57","4,550.49","4,483.53","4,546.54",
2/2/2022,"4,566.39","4,595.31","4,544.32","4,589.38",
2/3/2022,"4,535.41","4,542.88","4,470.39","4,477.44",
2/4/2022,"4,482.79","4,539.66","4,451.50","4,500.53",
2/7/2022,"4,505.75","4,521.86","4,471.47","4,483.87",
2/8/2022,"4,480.02","4,531.32","4,465.40","4,521.54",
2/9/2022,"4,547.00","4,590.03","4,547.00","4,587.18",
2/10/2022,"4,553.24","4,588.92","4,484.31","4,504.08",
2/11/2022,"4,506.27","4,526.33","4,401.41","4,418.64",
2/14/2022,"4,412.61","4,426.22","4,364.84","4,401.67",
2/15/2022,"4,429.28","4,472.77","4,429.28","4,471.07",
2/16/2022,"4,455.75","4,489.55","4,429.68","4,475.01",
2/17/2022,"4,456.06","4,456.06","4,373.81","4,380.26",
2/18/2022,"4,384.57","4,394.60","4,327.22","4,348.87",
2/22/2022,"4,332.74","4,362.12","4,267.11","4,304.76",
2/23/2022,"4,324.93","4,341.51","4,221.51","4,225.50",
2/24/2022,"4,155.77","4,294.73","4,114.65","4,288.70",
2/25/2022,"4,298.38","4,385.34","4,286.83","4,384.65",
2/28/2022,"4,354.17","4,388.84","4,315.12","4,373.94",
3/1/2022,"4,363.14","4,378.45","4,279.54","4,306.26",
3/2/2022,"4,322.56","4,401.48","4,322.56","4,386.54",
3/3/2022,"4,401.31","4,416.78","4,345.56","4,363.49",
3/4/2022,"4,342.12","4,342.12","4,284.98","4,328.87",
3/7/2022,"4,327.01","4,327.01","4,199.85","4,201.09",
3/8/2022,"4,202.66","4,276.94","4,157.87","4,170.70",
3/9/2022,"4,223.10","4,299.40","4,223.10","4,277.88",
3/10/2022,"4,252.55","4,268.28","4,209.80","4,259.52",
3/11/2022,"4,279.50","4,291.01","4,200.49","4,204.31",
3/14/2022,"4,202.75","4,247.57","4,161.72","4,173.11",
3/15/2022,"4,188.82","4,271.05","4,187.90","4,262.45",
3/16/2022,"4,288.14","4,358.90","4,251.99","4,357.86",
3/17/2022,"4,345.11","4,412.67","4,335.65","4,411.67",
3/18/2022,"4,407.34","4,465.40","4,390.57","4,463.12",
3/21/2022,"4,462.40","4,481.75","4,424.30","4,461.18",
3/22/2022,"4,469.10","4,522.00","4,469.10","4,511.61",
3/23/2022,"4,493.10","4,501.07","4,455.81","4,456.24",
3/24/2022,"4,469.98","4,520.58","4,465.17","4,520.16",
3/25/2022,"4,522.91","4,546.03","4,501.07","4,543.06",
3/28/2022,"4,541.09","4,575.65","4,517.69","4,575.52",
3/29/2022,"4,602.86","4,637.30","4,589.66","4,631.60",
3/30/2022,"4,624.20","4,627.77","4,581.32","4,602.45",
3/31/2022,"4,599.02","4,603.07","4,530.41","4,530.41",
4/1/2022,"4,540.32","4,548.70","4,507.57","4,545.86",
4/4/2022,"4,547.97","4,583.50","4,539.21","4,582.64",
4/5/2022,"4,572.45","4,593.45","4,514.17","4,525.12",
4/6/2022,"4,494.17","4,503.94","4,450.04","4,481.15",
4/7/2022,"4,474.65","4,521.16","4,450.30","4,500.21",
4/8/2022,"4,494.15","4,520.41","4,474.60","4,488.28",
4/11/2022,"4,462.64","4,464.35","4,408.38","4,412.53",
4/12/2022,"4,437.59","4,471.00","4,381.34","4,397.45",
4/13/2022,"4,394.30","4,453.92","4,392.70","4,446.59",
4/14/2022,"4,449.12","4,460.46","4,390.77","4,392.59",
4/18/2022,"4,385.63","4,410.31","4,370.30","4,391.69",
4/19/2022,"4,390.63","4,471.03","4,390.63","4,462.21",
4/20/2022,"4,472.26","4,488.29","4,448.76","4,459.45",
4/21/2022,"4,489.17","4,512.94","4,384.47","4,393.66",
4/22/2022,"4,385.83","4,385.83","4,267.62","4,271.78",
4/25/2022,"4,255.34","4,299.02","4,200.82","4,296.12",
4/26/2022,"4,278.14","4,278.14","4,175.04","4,175.20",
4/27/2022,"4,186.52","4,240.71","4,162.90","4,183.96",
4/28/2022,"4,222.58","4,308.45","4,188.63","4,287.50",
4/29/2022,"4,253.75","4,269.68","4,124.28","4,131.93",
5/2/2022,"4,130.61","4,169.81","4,062.51","4,155.38",
5/3/2022,"4,159.78","4,200.10","4,147.08","4,175.48",
5/4/2022,"4,181.18","4,307.66","4,148.91","4,300.17",
5/5/2022,"4,270.43","4,270.43","4,106.01","4,146.87",
5/6/2022,"4,128.17","4,157.69","4,067.91","4,123.34",
5/9/2022,"4,081.27","4,081.27","3,975.48","3,991.24",
5/10/2022,"4,035.18","4,068.82","3,958.17","4,001.05",
5/11/2022,"3,990.08","4,049.09","3,928.82","3,935.18",
5/12/2022,"3,903.95","3,964.80","3,858.87","3,930.08",
5/13/2022,"3,963.90","4,038.88","3,963.90","4,023.89",
5/16/2022,"4,013.02","4,046.46","3,983.99","4,008.01",
5/17/2022,"4,052.00","4,090.72","4,033.93","4,088.85",
5/18/2022,"4,051.98","4,051.98","3,911.91","3,923.68",
5/19/2022,"3,899.00","3,945.96","3,876.58","3,900.79",
5/20/2022,"3,927.76","3,943.42","3,810.32","3,901.36",
5/23/2022,"3,919.42","3,981.88","3,909.04","3,973.75",
5/24/2022,"3,942.94","3,955.68","3,875.13","3,941.48",
5/25/2022,"3,929.59","3,999.33","3,925.03","3,978.73",
5/26/2022,"3,984.60","4,075.14","3,984.60","4,057.84",
5/27/2022,"4,077.25","4,158.49","4,077.43","4,158.24",
5/31/2022,"4,151.09","4,168.34","4,104.88","4,132.15",
6/1/2022,"4,149.78","4,166.54","4,073.85","4,101.23",
6/2/2022,"4,095.41","4,177.51","4,074.37","4,176.82",
6/3/2022,"4,137.57","4,142.67","4,098.67","4,108.54",
6/6/2022,"4,134.72","4,168.78","4,109.18","4,121.43",
6/7/2022,"4,096.47","4,164.86","4,080.19","4,160.68",
6/8/2022,"4,147.12","4,160.14","4,107.20","4,115.77",
6/9/2022,"4,101.65","4,119.10","4,017.17","4,017.82",
6/10/2022,"3,974.39","3,974.39","3,900.16","3,900.86",
6/13/2022,"3,838.15","3,838.15","3,734.30","3,749.63",
6/14/2022,"3,763.52","3,778.18","3,705.68","3,735.48",
6/15/2022,"3,764.05","3,837.56","3,722.30","3,789.99",
6/16/2022,"3,728.18","3,728.18","3,639.77","3,666.77",
6/17/2022,"3,665.90","3,707.71","3,636.87","3,674.84",
6/21/2022,"3,715.31","3,779.65","3,715.31","3,764.79",
6/22/2022,"3,733.89","3,801.79","3,717.69","3,759.89",
6/23/2022,"3,774.71","3,802.58","3,743.52","3,795.73",
6/24/2022,"3,821.75","3,913.65","3,821.75","3,911.74",
6/27/2022,"3,920.76","3,927.72","3,889.66","3,900.11",
6/28/2022,"3,913.00","3,945.86","3,820.14","3,821.55",
6/29/2022,"3,825.09","3,836.50","3,799.02","3,818.83",
6/30/2022,"3,785.99","3,818.99","3,738.67","3,785.38",
7/1/2022,"3,781.08","3,829.82","3,752.10","3,825.33",
7/5/2022,"3,792.61","3,832.19","3,742.06","3,831.39",
7/6/2022,"3,831.98","3,870.91","3,809.37","3,845.08",
7/7/2022,"3,858.85","3,910.63","3,858.85","3,902.62",
7/8/2022,"3,888.26","3,918.50","3,869.34","3,899.38",
7/11/2022,"3,880.94","3,880.94","3,847.22","3,854.43",
7/12/2022,"3,851.95","3,873.41","3,802.36","3,818.80",
7/13/2022,"3,779.67","3,829.44","3,759.07","3,801.78",
7/14/2022,"3,763.99","3,796.41","3,721.56","3,790.38",
7/15/2022,"3,818.00","3,863.62","3,817.18","3,863.16",
7/18/2022,"3,883.79","3,902.44","3,818.63","3,830.85",
7/19/2022,"3,860.73","3,939.81","3,860.73","3,936.69",
7/20/2022,"3,935.32","3,974.13","3,922.03","3,959.90",
7/21/2022,"3,955.47","3,999.29","3,927.64","3,998.95",
7/22/2022,"3,998.43","4,012.44","3,938.86","3,961.63",
7/25/2022,"3,965.72","3,975.30","3,943.46","3,966.84",
7/26/2022,"3,953.22","3,953.22","3,910.74","3,921.05",
7/27/2022,"3,951.43","4,039.56","3,951.43","4,023.61",
7/28/2022,"4,026.13","4,078.95","3,992.97","4,072.43",
7/29/2022,"4,087.33","4,140.15","4,079.22","4,130.29",
8/1/2022,"4,112.38","4,144.95","4,096.02","4,118.63",
8/2/2022,"4,104.21","4,140.47","4,079.81","4,091.19",
8/3/2022,"4,107.96","4,167.66","4,107.96","4,155.17",
8/4/2022,"4,154.85","4,161.29","4,135.42","4,151.94",
8/5/2022,"4,115.87","4,151.58","4,107.31","4,145.19",
8/8/2022,"4,155.93","4,186.62","4,128.97","4,140.06",
8/9/2022,"4,133.11","4,137.30","4,112.09","4,122.47",
8/10/2022,"4,181.02","4,211.03","4,177.26","4,210.24",
8/11/2022,"4,227.40","4,257.91","4,201.41","4,207.27",
8/12/2022,"4,225.02","4,280.47","4,219.78","4,280.15",
8/15/2022,"4,269.37","4,301.79","4,256.90","4,297.14",
8/16/2022,"4,290.46","4,325.28","4,277.77","4,305.20",
8/17/2022,"4,280.40","4,302.18","4,253.08","4,274.04",
8/18/2022,"4,273.13","4,292.53","4,261.98","4,283.74",
8/19/2022,"4,266.31","4,266.31","4,218.70","4,228.48",
8/22/2022,"4,195.08","4,195.08","4,129.86","4,137.99",
8/23/2022,"4,133.09","4,159.77","4,124.03","4,128.73",
8/24/2022,"4,126.55","4,156.56","4,119.97","4,140.77",
8/25/2022,"4,153.26","4,200.54","4,147.59","4,199.12",
8/26/2022,"4,198.74","4,203.04","4,057.66","4,057.66",
8/29/2022,"4,034.58","4,062.99","4,017.42","4,030.61",
8/30/2022,"4,041.25","4,044.98","3,965.21","3,986.16",
8/31/2022,"4,000.67","4,015.37","3,954.53","3,955.00",
9/1/2022,"3,936.73","3,970.23","3,903.65","3,966.85",
9/2/2022,"3,996.39","4,018.43","3,906.21","3,924.26",
9/6/2022,"3,930.89","3,942.55","3,886.75","3,908.19",
9/7/2022,"3,909.43","3,987.89","3,906.03","3,979.87",
9/8/2022,"3,959.94","4,010.50","3,944.81","4,006.18",
9/9/2022,"4,022.94","4,076.81","4,022.94","4,067.36",
9/12/2022,"4,083.67","4,119.28","4,083.67","4,110.41",
9/13/2022,"4,037.12","4,037.12","3,921.28","3,932.69",
9/14/2022,"3,940.73","3,961.94","3,912.18","3,946.01",
9/15/2022,"3,932.41","3,959.14","3,888.28","3,901.35",
9/16/2022,"3,880.95","3,880.95","3,837.08","3,873.33",
9/19/2022,"3,849.91","3,900.45","3,838.50","3,899.89",
9/20/2022,"3,875.23","3,876.01","3,827.54","3,855.93",
9/21/2022,"3,871.40","3,907.07","3,789.49","3,789.93",
9/22/2022,"3,782.36","3,790.90","3,749.45","3,757.99",
9/23/2022,"3,727.14","3,727.14","3,647.47","3,693.23",
9/26/2022,"3,682.72","3,715.67","3,644.76","3,655.04",
9/27/2022,"3,686.44","3,717.53","3,623.29","3,647.29",
9/28/2022,"3,651.94","3,736.74","3,640.61","3,719.04",
9/29/2022,"3,687.01","3,687.01","3,610.40","3,640.47",
9/30/2022,"3,633.48","3,671.44","3,584.13","3,585.62",
10/3/2022,"3,609.78","3,698.35","3,604.93","3,678.43",
10/4/2022,"3,726.46","3,791.92","3,726.46","3,790.93",
10/5/2022,"3,753.25","3,806.91","3,722.66","3,783.28",
10/6/2022,"3,771.97","3,797.93","3,739.22","3,744.52",
10/7/2022,"3,706.74","3,706.74","3,620.73","3,639.66",
10/10/2022,"3,647.51","3,652.17","3,588.10","3,612.39",
10/11/2022,"3,595.86","3,640.66","3,568.45","3,588.84",
10/12/2022,"3,590.83","3,608.34","3,573.86","3,577.03",
10/13/2022,"3,520.37","3,685.41","3,491.58","3,669.91",
10/14/2022,"3,690.41","3,712.00","3,579.68","3,583.07",
10/17/2022,"3,638.65","3,689.73","3,638.65","3,677.95",
10/18/2022,"3,746.26","3,762.79","3,686.53","3,719.98",
10/19/2022,"3,703.11","3,728.58","3,666.51","3,695.16",
10/20/2022,"3,689.05","3,736.00","3,656.44","3,665.78",
10/21/2022,"3,657.10","3,757.89","3,647.42","3,752.75",
10/24/2022,"3,762.01","3,810.74","3,741.65","3,797.34",
10/25/2022,"3,799.44","3,862.85","3,799.44","3,859.11",
10/26/2022,"3,825.97","3,886.15","3,824.07","3,830.60",
10/27/2022,"3,834.69","3,859.95","3,803.79","3,807.30",
10/28/2022,"3,808.26","3,905.42","3,808.26","3,901.06",
10/31/2022,"3,881.85","3,893.73","3,863.18","3,871.98",
11/1/2022,"3,901.79","3,911.79","3,843.80","3,856.10",
11/2/2022,"3,852.90","3,894.44","3,758.68","3,759.69",
11/3/2022,"3,733.25","3,750.59","3,698.15","3,719.89",
11/4/2022,"3,766.98","3,796.34","3,708.84","3,770.55",
11/7/2022,"3,780.71","3,813.95","3,764.70","3,806.80",
11/8/2022,"3,817.02","3,859.40","3,786.28","3,828.11",
11/9/2022,"3,810.94","3,818.20","3,744.22","3,748.57",
11/10/2022,"3,859.89","3,958.33","3,859.89","3,956.37",
11/11/2022,"3,963.72","4,001.48","3,944.82","3,992.93",
11/14/2022,"3,977.97","4,008.97","3,956.40","3,957.25",
11/15/2022,"4,006.41","4,028.84","3,953.17","3,991.73",
11/16/2022,"3,976.82","3,983.09","3,954.34","3,958.79",
11/17/2022,"3,919.26","3,954.33","3,906.54","3,946.56",
11/18/2022,"3,966.39","3,979.89","3,935.98","3,965.34",
11/21/2022,"3,956.23","3,962.00","3,933.34","3,949.94",
11/22/2022,"3,965.51","4,005.88","3,956.88","4,003.58",
11/23/2022,"4,001.02","4,033.78","3,998.66","4,027.26",
11/25/2022,"4,023.34","4,034.02","4,020.76","4,026.12",
11/28/2022,"4,005.36","4,012.27","3,955.77","3,963.94",
11/29/2022,"3,964.19","3,976.77","3,937.65","3,957.63",
11/30/2022,"3,957.18","4,080.11","3,938.58","4,080.11",
12/1/2022,"4,087.14","4,100.51","4,050.87","4,076.57",
12/2/2022,"4,040.17","4,080.48","4,026.63","4,071.70",
12/5/2022,"4,052.02","4,052.45","3,984.49","3,998.84",
12/6/2022,"3,996.63","4,001.51","3,918.39","3,941.26",
12/7/2022,"3,933.28","3,957.57","3,922.68","3,933.92",
12/8/2022,"3,947.79","3,974.19","3,935.83","3,963.51",
12/9/2022,"3,954.17","3,977.02","3,933.04","3,934.38",
12/12/2022,"3,939.29","3,990.71","3,935.30","3,990.56",
12/13/2022,"4,069.38","4,100.96","3,993.03","4,019.65",
12/14/2022,"4,015.54","4,053.76","3,965.65","3,995.32",
12/15/2022,"3,958.37","3,958.37","3,879.45","3,895.75",
12/16/2022,"3,890.91","3,890.91","3,827.91","3,852.36",
12/19/2022,"3,853.79","3,854.86","3,800.04","3,817.66",
12/20/2022,"3,810.47","3,838.24","3,795.62","3,821.62",
12/21/2022,"3,839.49","3,889.82","3,839.49","3,878.44",
12/22/2022,"3,853.26","3,853.26","3,764.49","3,822.39",
12/23/2022,"3,813.11","3,845.80","3,797.01","3,844.82",
12/27/2022,"3,843.34","3,846.65","3,813.22","3,829.25",
12/28/2022,"3,829.56","3,848.32","3,780.78","3,783.22",
12/29/2022,"3,805.45","3,858.19","3,805.45","3,849.28",
12/30/2022,"3,828.85","3,839.85","3,800.34","3,839.50",
1/3/2023,"3,853.29","3,878.46","3,794.33","3,824.14",
1/4/2023,"3,840.36","3,873.16","3,815.77","3,852.97",
1/5/2023,"3,839.74","3,839.74","3,802.42","3,808.10",
1/6/2023,"3,823.37","3,906.19","3,809.56","3,895.08",
1/9/2023,"3,910.82","3,950.57","3,890.42","3,892.09",
1/10/2023,"3,888.57","3,919.83","3,877.29","3,919.25",
1/11/2023,"3,932.35","3,970.07","3,928.54","3,969.61",
1/12/2023,"3,977.57","3,997.76","3,937.56","3,983.17",
1/13/2023,"3,960.32","4,003.95","3,947.67","3,999.09",
1/17/2023,"3,999.28","4,015.39","3,984.57","3,990.97",
1/18/2023,"4,002.25","4,014.16","3,926.59","3,928.86",
1/19/2023,"3,911.84","3,922.94","3,885.54","3,898.85",
1/20/2023,"3,909.04","3,972.96","3,897.86","3,972.61",
1/23/2023,"3,978.14","4,039.31","3,971.64","4,019.81",
1/24/2023,"4,001.74","4,023.92","3,989.79","4,016.95",
1/25/2023,"3,982.71","4,019.55","3,949.06","4,016.22",
1/26/2023,"4,036.08","4,061.57","4,013.29","4,060.43",
1/27/2023,"4,053.72","4,094.21","4,048.70","4,070.56",
1/30/2023,"4,049.27","4,063.85","4,015.55","4,017.77",
1/31/2023,"4,020.85","4,077.16","4,020.44","4,076.60",
2/1/2023,"4,070.07","4,148.95","4,037.20","4,119.21",
2/2/2023,"4,158.68","4,195.44","4,141.88","4,179.76",
2/3/2023,"4,136.69","4,182.36","4,123.36","4,136.48",
2/6/2023,"4,119.57","4,124.63","4,093.38","4,111.08",
2/7/2023,"4,105.35","4,176.54","4,088.39","4,164.00",
2/8/2023,"4,153.47","4,156.85","4,111.67","4,117.86",
2/9/2023,"4,144.25","4,156.23","4,069.67","4,081.50",
2/10/2023,"4,068.92","4,094.36","4,060.79","4,090.46",
2/13/2023,"4,096.62","4,138.90","4,092.67","4,137.29",
2/14/2023,"4,126.70","4,159.77","4,095.01","4,136.13",
2/15/2023,"4,119.50","4,148.11","4,103.98","4,147.60",
2/16/2023,"4,114.75","4,136.54","4,089.49","4,090.41",
2/17/2023,"4,077.73","4,081.51","4,047.95","4,079.09",
2/21/2023,"4,052.35","4,052.35","3,995.19","3,997.34",
2/22/2023,"4,001.83","4,017.37","3,976.90","3,991.05",
2/23/2023,"4,018.60","4,028.30","3,969.19","4,012.32",
2/24/2023,"3,973.24","3,978.25","3,943.08","3,970.04",
2/27/2023,"3,992.36","4,018.05","3,973.55","3,982.24",
2/28/2023,"3,977.19","3,997.50","3,968.98","3,970.15",
3/1/2023,"3,963.34","3,971.73","3,939.05","3,951.39",
3/2/2023,"3,938.68","3,990.84","3,928.16","3,981.35",
3/3/2023,"3,998.02","4,048.29","3,995.17","4,045.64",
3/6/2023,"4,055.15","4,078.49","4,044.61","4,048.42",
3/7/2023,"4,048.26","4,050.00","3,980.31","3,986.37",
3/8/2023,"3,987.55","4,000.41","3,969.76","3,992.01",
3/9/2023,"3,998.66","4,017.81","3,908.70","3,918.32",
3/10/2023,"3,912.77","3,934.05","3,846.32","3,861.59",
3/13/2023,"3,835.12","3,905.05","3,808.86","3,855.76",
3/14/2023,"3,894.01","3,937.29","3,873.63","3,919.29",
3/15/2023,"3,876.74","3,894.26","3,838.24","3,891.93",
3/16/2023,"3,878.93","3,964.46","3,864.11","3,960.28",
3/17/2023,"3,958.69","3,958.91","3,901.27","3,916.64",
3/20/2023,"3,917.47","3,956.62","3,916.89","3,951.57",
3/21/2023,"3,975.89","4,009.08","3,971.19","4,002.87",
3/22/2023,"4,002.04","4,039.49","3,936.17","3,936.97",
3/23/2023,"3,959.21","4,007.66","3,919.05","3,948.72",
3/24/2023,"3,939.21","3,972.74","3,909.16","3,970.99",
3/27/2023,"3,982.93","4,003.83","3,970.49","3,977.53",
3/28/2023,"3,974.13","3,979.20","3,951.53","3,971.27",
3/29/2023,"3,999.53","4,030.59","3,999.53","4,027.81",
3/30/2023,"4,046.74","4,057.85","4,032.10","4,050.83",
3/31/2023,"4,056.18","4,110.75","4,056.18","4,109.31",
4/3/2023,"4,102.20","4,127.66","4,098.79","4,124.51",
4/4/2023,"4,128.03","4,133.13","4,086.87","4,100.60",
4/5/2023,"4,094.50","4,099.69","4,072.56","4,090.38",
4/6/2023,"4,081.58","4,107.32","4,069.84","4,105.02",
4/10/2023,"4,085.20","4,109.50","4,072.55","4,109.11",
4/11/2023,"4,110.29","4,124.26","4,102.61","4,108.94",
4/12/2023,"4,121.72","4,134.37","4,086.94","4,091.95",
4/13/2023,"4,100.04","4,150.26","4,099.40","4,146.22",
4/14/2023,"4,140.11","4,163.19","4,113.20","4,137.64",
4/17/2023,"4,137.17","4,151.72","4,123.18","4,151.32",
4/18/2023,"4,164.26","4,169.48","4,140.36","4,154.87",
4/19/2023,"4,139.33","4,162.57","4,134.49","4,154.52",
4/20/2023,"4,130.48","4,148.57","4,114.57","4,129.79",
4/21/2023,"4,132.14","4,138.02","4,113.86","4,133.52",
4/24/2023,"4,132.07","4,142.41","4,117.77","4,137.04",
4/25/2023,"4,126.43","4,126.43","4,071.38","4,071.63",
4/26/2023,"4,087.78","4,089.67","4,049.35","4,055.99",
4/27/2023,"4,075.29","4,138.24","4,075.29","4,135.35",
4/28/2023,"4,129.63","4,170.06","4,127.18","4,169.48",
5/1/2023,"4,166.79","4,186.92","4,164.12","4,167.87",
5/2/2023,"4,164.10","4,164.10","4,089.72","4,119.58",
5/3/2023,"4,122.25","4,148.30","4,088.86","4,090.75",
5/4/2023,"4,082.55","4,082.61","4,048.28","4,061.22",
5/5/2023,"4,084.73","4,147.02","4,084.73","4,136.25",
5/8/2023,"4,136.98","4,142.30","4,123.81","4,138.12",
5/9/2023,"4,124.25","4,130.35","4,116.65","4,119.17",
5/10/2023,"4,143.74","4,154.28","4,098.92","4,137.64",
5/11/2023,"4,132.24","4,132.80","4,109.29","4,130.62",
5/12/2023,"4,138.54","4,143.74","4,099.12","4,124.08",
5/15/2023,"4,126.65","4,141.25","4,110.27","4,136.28",
5/16/2023,"4,127.95","4,135.54","4,109.86","4,109.90",
5/17/2023,"4,122.85","4,164.67","4,113.62","4,158.77",
5/18/2023,"4,157.68","4,202.20","4,153.50","4,198.05",
5/19/2023,"4,204.15","4,212.91","4,180.20","4,191.98",
5/22/2023,"4,190.78","4,209.22","4,179.68","4,192.63",
5/23/2023,"4,176.80","4,185.68","4,142.54","4,145.58",
5/24/2023,"4,132.96","4,132.96","4,103.98","4,115.24",
